message_id,title,title_ar,content,content_ar,summary,summary_ar,author,type,organization,subsidiary,department,categories,subcategories,hashtags,status,published_at,slug,meta_description,meta_keywords,media_url
3887,,,,#عاجل| واشنطن بوست عن مسؤول أميركي كبير في إدارة ترمب: - نواصل التعامل مع #سوريا بحذر شديد حتى يثبت الشرع أنه نجح في تطهير حكومته من المتشددين - على الشرع أن يثبت أنه قادر على توحيد الأقليات المختلفة في #سوريا - هدفنا منع عودة #إيران وتنظيم الدولة إلى #سوريا - مسؤول أميركي سلم الشيباني في شباط الماضي قائمة من 8 خطوات يجب اتخاذها مقابل رفع العقوبات جزئيا - تتضمن القائمة السماح لأميركا بتنفيذ عمليات مكافحة الإرهاب على الأراضي السورية - #واشنطن طالبت دمشق بإعلان حظر جميع الميليشيات والأنشطة السياسية المرتبطة بحركات فلسطينية - #واشنطن طلبت ترحيل أعضاء هذه المجموعات الفلسطينية لتهدئة المخاوف الإسرائيلية - واشنطن طالبت #دمشق بدعم عملية العزم الصلب ضد تنظيم الدولة - واشنطن تخطط لتقليص وجودها العسكري في #سوريا - واشنطن تنتظر من دمشق أفعالا لا أقوالا     https://legalknowledgehouse.taplink.ws,,,Qarar Platform,General,MOFA,,,Politics,Foreign Politics,"[""#عاجل"", ""#سوريا"", ""#إيران"", ""#واشنطن"", ""#دمشق""]",published,2025-04-20 08:25:55,,,,
3886,,,,منجزات المؤسسة العامة لمياه الشرب في محافظة ريف دمشق.  #محافظة_ريف_دمشق,,,Qarar Platform,General,MOWR,,,Water,Water,"[""#محافظة_ريف_دمشق""]",published,2025-04-20 08:24:36,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003886_photo.jpg
3885,,,,"بيان بعد ورود عدة شكاوى تتناول حصول مخالفات ومحسوبيات أثناء انتقاء الطلاب المقبولين للانتساب للمعهد العالي للقضاء في الدورة الرابعة، أصدر وزير العدل الدكتور ""مظهر الويس"" قراراً بتعليق التدريس في المعهد العالي للقضاء بالتزامن مع تشكيل لجنة تفتيشية متخصصة بتقييم سلامة إجراءات قبول المسابقة القضائية، ومدى توافقها مع المعايير الأكاديمية وقيم العدالة، وستقوم اللجنة بإعداد تقرير مفصّل يتضمن نتائج التقييم لرفعها إلى مجلس القضاء الأعلى لاتخاذ الإجراءات المناسبة. #الجمهورية_العربية_السورية #وزارة_العدل     https://legalknowledgehouse.taplink.ws",,,Qarar Platform,General,MOJ,,,Justice,Courts and Judiciary,"[""#الجمهورية_العربية_السورية"", ""#وزارة_العدل""]",published,2025-04-20 08:24:15,,,,
3884,,,,"بيان: أصدر وزير العدل الدكتور ""مظهر الويس"" قراراً يقضي بتشكيل لجنة قضائية متخصصة لدراسة الأحكام القضائية والإجراءات الصادرة عن محكمة قضايا الإرهاب والمحاكم الاستثنائية الأخرى، وتهدف هذه الخطوة إلى تقييم مدى مشروعية الأحكام ومواءمتها مع الضمانات القانونية والدستورية التي تكفل حقوق جميع المواطنين، وستتولى اللجنة إعداد تقارير دقيقة تشمل تحليلاً قانونياً لكل حالة، ورفع تقارير دورية إلى مجلس القضاء الأعلى شهرياً مرفقة بمقترحات لإلغاء الأحكام التي يثبت مخالفتها للمعايير القانونية واستخدامها لقمع الحقوق والحريات الأساسية. #الجمهورية_العربية_السورية #وزارة_العدل      https://legalknowledgehouse.taplink.ws",,,Qarar Platform,General,MOJ,,,Justice,Courts and Judiciary,"[""#الجمهورية_العربية_السورية"", ""#وزارة_العدل""]",published,2025-04-20 08:24:15,,,,
3883,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:24:15,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003883_محمد_بوزغيبة_جريمة_اغتصاب_المسلمات_عند_الحروب_قضية_الاجهاض_ورتق.pdf
3882,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:24:15,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003882_سام_داغر_الاسد_او_نحرق_البلد_كيف_دمرت_سورية_بسبب_شبق_عايلة_واحدة.pdf
3881,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:24:15,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003881_الياس_جرجس_جريح_ولاية_بيروت_1887_1914_التاريخ_السياسي_والاقتصادي.pdf
3880,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:24:14,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003880_هيثم_المالح_سورية_شرعنة_الجريمة.pdf
3879,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:24:14,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003879_بدر_الدين_السباعي_اضواء_على_قاموس_الصناعات_الدمشقيه.pdf
3878,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-04-20 08:24:14,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003878_المبادي_العامة_للاجراءات_الجنايية_250417_111955.pdf
3877,,,,تعميم  بشأن رواتب الموظفين وحساب شام كاش #سوريا,,,Qarar Platform,General,MOI,,,Economy,Budget and Public Finance,"[""#سوريا""]",published,2025-04-20 08:22:49,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003877_photo.jpg
3876,,,,‏اختيار الرئيس السوري أحمد الشرع بين المئة شخصاً الأكثر تأثيرا في العالم لسنة 2025  حسب تصنيف صحيفة التايمز #سوريا,,,Qarar Platform,General,MOFA,,,Politics,Foreign Politics,"[""#سوريا""]",published,2025-04-20 08:22:31,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003876_photo.jpg
3875,,,,وزارة التربية والتعليم تمدد التسجيل على امتحانات شهادتي التعليم الأساسي والثانوي بفروعه الأدبي والعلمي والشرعي والمهني لدورة عام 2025 حتى تاريخ 1-5-2025. #سوريا,,,Qarar Platform,General,MOE,,,Education,Secondary Education,"[""#سوريا""]",published,2025-04-20 08:22:13,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/04/20/00003875_photo.jpg
3874,,,,إطلاق 'صندوق استثمر في #سوريا' لدعم التنمية و جذب الاستثمارات خلال مؤتمر صحفي تحت عنوان “حلول ونماذج للاستثمار في سوريا تحت ظل ‏العقوبات     https://legalknowledgehouse.taplink.ws,,,Qarar Platform,General,MOI,,,Economy,Investment,"[""#سوريا""]",published,2025-04-17 05:52:08,,,,
3873,,,,"مدير سادكوب ""محروقات اللاذقية"":  مع انتهاء اليوم الثاني من الحملة على بسطات المحروقات في مدينة #اللاذقية ، المدينة الآن خالية تماماً من عبوات المحروقات  نؤكد لأهلنا أن هدفنا لم يكن مصادرة العبوات إنما القضاء على هذا الخطر المحيط بأهلنا في الشوراع وعلى الأرصفة ، ونؤكد أننا وجهنا عشرات الإنذارات والتحذيرات لأصحاب البسطات وكان خيار المصادرة هو الخيار الآخير .  ونؤكد لأهلنا أن الحملة ستبقى قائمة حفاظاً على أرواحهم وممتلكاتهم لأن كل عبوة هي عبارة عن قنبلة قابلة للانفجار في أي لحظة وخاصة مع ارتفاع درجات الحرارة      https://legalknowledgehouse.taplink.ws",,,Qarar Platform,General,MOMR,,,Energy,Oil and Gas,"[""#اللاذقية""]",published,2025-04-17 05:52:08,,,,
3872,,,,مدير فرع محروقات محافظة طرطوس    - تزويد أول باخرة بالوقود بالسعر المخفض البالغ 952 دولارًا للطن الواحد ، بعد أن كان سعره السابق 1130 دولاراً.   - حيث قامت دائرة التموين البحري السورية اليوم بتطبيق تخفيضات جديدة على أسعار وقود السفن  - ⁠وذلك بهدف تنشيط الحركة البحرية وتعزيز النشاط التجاري في الموانئ السورية الذي سوف ينعكس بشكل إيجابي على الاقتصاد الوطني. لافتًا أنه في عهد النظام البائد كانت قد رفعت أجرة تزويد الوقود للسفن إلى 1700 دولار للطن   - وبعد التحرير وبتوجيه من وزارة النفط في المرحلة السابقة خفضت التموين السعر لـ 952 دولارًا للطن.       https://legalknowledgehouse.taplink.ws #سوريا,,,Qarar Platform,General,MOMR,,,Energy,Oil and Gas,"[""#سوريا""]",published,2025-04-17 05:52:08,,,,
3871,,,,تكريم 500 يتيم من حفظة القرآن الكريم في داعل برعاية جمعية العمري #محافظة_درعا      https://legalknowledgehouse.taplink.ws,,,Qarar Platform,General,MOAW,,,Culture,Cultural Heritage,"[""#محافظة_درعا""]",published,2025-04-17 05:52:08,,,,
3870,,,,#تركيا  #سوريا  وزير الداخلية التركي :  منذ 8 كانون الأول وحتى اليوم عاد أكثر من 175 ألف من السوريين في تركيا إلى بلادهم بشكل طوعي        https://legalknowledgehouse.taplink.ws,,,Qarar Platform,General,MOI,,,Politics,Foreign Politics,"[""#تركيا"", ""#سوريا""]",published,2025-04-17 05:52:08,,,,
3869,,,,#إعلان رقم /2/  تعلن وزارة التعليم العالي والبحث العلمي عن قبول طلبات التقدم لمفاضلة الدراسات العليا (الماجستير) لكليات (التمريض – الهندسة المعلوماتية – الهندسة المعمارية – المعهد العالي للتخطيط الإقليمي/اختصاص عمارة) بجامعات الجمهورية العربية السورية للعام الدراسي 2024 - 2025 على المقاعد المخصصة لهم وعلى الشواغر المتبقية من مفاضلة الطلاب العرب والأجانب للطلاب السوريين ومن في حكمهم من خريجي الجامعات السورية الحكومية (عام - موازي) والجامعات الخاصة السورية والجامعات غير السورية (موازي). يبدأ التقدم للمفاضلة من بداية الدوام الرسمي من يوم الاثنين 2025/4/21 لغاية نهاية الدوام الرسمي من يوم الثلاثاء 2025/4/29. #الجمهورية_العربية_السورية  #وزارة_التعليم_العالي_والبحث_العلمي,,,Qarar Platform,General,MOHE,,,Education,Higher Education,"[""#إعلان"", ""#الجمهورية_العربية_السورية"", ""#وزارة_التعليم_العالي_والبحث_العلمي""]",published,2025-04-17 05:49:06,,,,
